Transaction_ID,Date,Customer_ID,Product_Category,Sales_Amount,Region
TXN-01253,21/03/2024,C-0313,Beauty,26860,Phuket
TXN-01254,03/11/2024,C-0322,Fashion,41558,Phuket
TXN-01255,29/06/2024,C-0590,Electronics,27094,Chonburi
TXN-01256,08/10/2024,C-0085,Sports,27876,Khon Kaen
TXN-01257,15/06/2024,C-0114,Beauty,30142,Bangkok
TXN-01258,30/07/2024,C-0162,Beauty,25956,Chiang Mai
TXN-01259,08/08/2024,C-0256,Fashion,22638,Chiang Mai
TXN-01260,14/06/2024,C-0529,Fashion,26641,Bangkok
TXN-01261,15/10/2024,C-0731,Home & Living,35229,Chonburi
TXN-01262,11/07/2024,C-0993,Sports,14718,Bangkok
TXN-01263,10/05/2024,C-0787,Electronics,37749,Chonburi
TXN-01264,19/08/2024,C-0851,Home & Living,48295,Chonburi
TXN-01265,22/07/2024,C-0665,Beauty,41058,Phuket
TXN-01266,18/01/2024,C-0782,Fashion,30867,Chonburi
TXN-01267,01/11/2024,C-0134,Beauty,27252,Phuket
TXN-01268,10/03/2024,C-0868,Fashion,20612,Phuket
TXN-01269,03/06/2024,C-0609,Electronics,9762,Bangkok
TXN-01270,23/04/2024,C-0703,Electronics,36074,Khon Kaen
TXN-01271,10/06/2024,C-0421,Beauty,20181,Chiang Mai
TXN-01272,19/12/2024,C-0812,Sports,41367,Bangkok
TXN-01273,10/10/2024,C-0962,Home & Living,13568,Khon Kaen
TXN-01274,19/10/2024,C-0328,Electronics,36655,Phuket
TXN-01275,20/03/2024,C-0463,Beauty,43730,Phuket
TXN-01276,23/08/2024,C-0490,Home & Living,34414,Phuket
TXN-01277,11/03/2024,C-0895,Home & Living,29531,Phuket
TXN-01278,25/10/2024,C-0753,Beauty,14030,Chonburi
TXN-01279,11/05/2024,C-0137,Fashion,44212,Bangkok
TXN-01280,17/02/2024,C-0267,Beauty,49388,Phuket
TXN-01281,18/10/2024,C-0178,Sports,10714,Chiang Mai
TXN-01282,09/02/2024,C-0704,Electronics,38187,Chonburi
TXN-01283,04/09/2024,C-0608,Sports,13463,Bangkok
TXN-01284,19/12/2024,C-0847,Sports,21241,Bangkok
TXN-01285,18/02/2024,C-0336,Home & Living,48896,Bangkok
TXN-01286,02/06/2024,C-0819,Home & Living,32395,Chonburi
TXN-01287,22/10/2024,C-0289,Unknown,40629,Bangkok
TXN-01288,29/01/2024,C-0204,Fashion,41662,Chonburi
TXN-01289,20/06/2024,C-0087,Home & Living,44814,Khon Kaen
TXN-01290,10/08/2024,C-0425,Beauty,4783,Khon Kaen
TXN-01291,02/03/2024,C-0377,Electronics,1068,Khon Kaen
TXN-01292,26/04/2024,C-0187,Fashion,3957,Khon Kaen
TXN-01293,04/11/2024,C-0403,Sports,6394,Bangkok
TXN-01294,20/11/2024,C-0898,Fashion,23876,Khon Kaen
TXN-01295,14/07/2024,C-0387,Fashion,10369,Phuket
TXN-01296,25/09/2024,C-0968,Sports,20656,Chonburi
TXN-01297,03/10/2024,C-0855,Sports,24285,Chonburi
TXN-01298,16/06/2024,C-0906,Home & Living,21176,Bangkok
TXN-01299,23/04/2024,C-0585,Fashion,29769,Chiang Mai
TXN-01300,10/12/2024,C-0230,Sports,46611,Bangkok
TXN-01301,20/07/2024,C-0022,Home & Living,20373,Khon Kaen
TXN-01302,31/10/2024,C-0971,Electronics,37323,Phuket
TXN-01303,16/02/2024,C-0024,Home & Living,10462,Chiang Mai
TXN-01304,28/05/2024,C-0946,Electronics,8262,Chiang Mai
TXN-01305,16/03/2024,C-0572,Beauty,41020,Chiang Mai
TXN-01306,12/02/2024,C-0663,Home & Living,37309,Chonburi
TXN-01307,26/01/2024,C-0627,Sports,31273,Chiang Mai
TXN-01308,14/05/2024,C-0642,Home & Living,18930,Phuket
TXN-01309,13/09/2024,C-0235,Fashion,16844,Chiang Mai
TXN-01310,23/12/2024,C-0929,Home & Living,44007,Chiang Mai
TXN-01311,10/03/2024,C-0092,Sports,29657,Phuket
TXN-01312,11/04/2024,C-0998,Beauty,3080,Bangkok
TXN-01313,29/11/2024,C-0474,Beauty,25465,Chonburi
TXN-01314,14/10/2024,C-0204,Sports,31752,Khon Kaen
TXN-01315,25/09/2024,C-0269,Electronics,1807,Khon Kaen
TXN-01316,06/02/2024,C-0719,Electronics,24249,Chonburi
TXN-01317,08/08/2024,C-0873,Electronics,38831,Chiang Mai
TXN-01318,21/10/2024,C-0173,Beauty,29816,Khon Kaen
TXN-01319,09/12/2024,C-0051,Sports,32728,Chiang Mai
TXN-01320,06/07/2024,C-0411,Electronics,37644,Khon Kaen
TXN-01321,13/06/2024,C-0633,Sports,22767,Phuket
TXN-01322,01/12/2024,C-0440,Electronics,24746,Bangkok
TXN-01323,05/06/2024,C-0615,Beauty,9343,Bangkok
TXN-01324,28/06/2024,C-0267,Beauty,44892,Khon Kaen
TXN-01325,14/08/2024,C-0153,Electronics,10296,Bangkok
TXN-01326,13/08/2024,C-0092,Beauty,44337,Bangkok
TXN-01327,29/04/2024,C-0982,Home & Living,42064,Bangkok
TXN-01328,10/07/2024,C-0377,Beauty,47122,Chiang Mai
TXN-01329,13/02/2024,C-0175,Beauty,5944,Chiang Mai
TXN-01330,28/01/2024,C-0970,Unknown,32923,Chonburi
TXN-01331,13/11/2024,C-0581,Fashion,24903.5,Phuket
TXN-01332,27/05/2024,C-0121,Home & Living,27876,Chiang Mai
TXN-01333,21/12/2024,C-0015,Home & Living,24434,Bangkok
TXN-01334,05/06/2024,C-0736,Beauty,13084,Bangkok
TXN-01335,12/01/2024,C-0539,Electronics,34607,Chiang Mai
TXN-01336,02/10/2024,C-0446,Beauty,2036,Chiang Mai
TXN-01337,06/10/2024,C-0792,Electronics,11436,Phuket
TXN-01338,12/05/2024,C-0943,Home & Living,16150,Bangkok
TXN-01339,14/11/2024,C-0951,Sports,17743,Phuket
TXN-01340,13/03/2024,C-0465,Sports,28873,Phuket
TXN-01341,08/12/2024,C-0848,Fashion,18380,Bangkok
TXN-01342,25/10/2024,C-0690,Beauty,43537,Bangkok
TXN-01343,26/09/2024,C-0507,Beauty,5758,Phuket
TXN-01344,28/03/2024,C-0122,Beauty,2556,Khon Kaen
TXN-01345,12/04/2024,C-0230,Sports,41405,Bangkok
TXN-01346,12/11/2024,C-0731,Beauty,24903.5,Bangkok
TXN-01347,26/08/2024,C-0209,Fashion,20338,Chonburi
TXN-01348,05/01/2024,C-0196,Home & Living,31309,Chiang Mai
TXN-01349,04/12/2024,C-0969,Beauty,2858,Bangkok
TXN-01350,03/12/2024,C-0883,Fashion,18213,Bangkok
TXN-01351,25/02/2024,C-0833,Sports,22496,Chiang Mai
TXN-01352,28/11/2024,C-0801,Home & Living,34092,Phuket
TXN-01353,13/07/2024,C-0273,Fashion,28320,Phuket
TXN-01354,29/12/2024,C-0295,Fashion,22921,Chonburi
TXN-01355,10/06/2024,C-0765,Electronics,23191,Phuket
TXN-01356,01/11/2024,C-0507,Sports,36700,Bangkok
TXN-01357,05/04/2024,C-0392,Sports,18957,Khon Kaen
TXN-01358,22/08/2024,C-0134,Electronics,29982,Bangkok
TXN-01359,30/12/2024,C-0442,Electronics,6057,Bangkok
TXN-01360,06/05/2024,C-0877,Fashion,21380,Chiang Mai
TXN-01361,05/06/2024,C-0212,Home & Living,7939,Chiang Mai
TXN-01362,20/07/2024,C-0615,Fashion,8923,Chonburi
TXN-01363,10/01/2024,C-0221,Sports,7515,Chonburi
TXN-01364,29/06/2024,C-0844,Beauty,12106,Chonburi
TXN-01365,03/06/2024,C-0290,Electronics,10592,Chiang Mai
TXN-01366,13/09/2024,C-0745,Fashion,16028,Bangkok
TXN-01367,01/02/2024,C-0694,Sports,5442,Bangkok
TXN-01368,17/07/2024,C-0194,Electronics,24903.5,Chonburi
TXN-01369,16/01/2024,C-0429,Sports,24903.5,Khon Kaen
TXN-01370,23/05/2024,C-0185,Fashion,40965,Bangkok
TXN-01371,23/06/2024,C-0419,Fashion,38691,Bangkok
TXN-01372,02/12/2024,C-0812,Beauty,30696,Chonburi
TXN-01373,14/07/2024,C-0150,Fashion,22185,Bangkok
TXN-01374,13/12/2024,C-0030,Beauty,7435,Phuket
TXN-01375,16/11/2024,C-0298,Beauty,4180,Bangkok
TXN-01376,01/08/2024,C-1000,Electronics,13575,Chiang Mai
TXN-01377,19/03/2024,C-0269,Beauty,5818,Chonburi
TXN-01378,08/06/2024,C-0242,Home & Living,47571,Chonburi
TXN-01379,17/06/2024,C-0633,Beauty,751,Chiang Mai
TXN-01380,08/03/2024,C-0462,Fashion,45431,Chiang Mai
TXN-01381,11/03/2024,C-0930,Fashion,3776,Phuket
TXN-01382,16/12/2024,C-0255,Sports,25855,Chonburi
TXN-01383,11/03/2024,C-0379,Electronics,35190,Chonburi
TXN-01384,27/12/2024,C-0597,Home & Living,13430,Chiang Mai
TXN-01385,10/03/2024,C-0701,Sports,32960,Phuket
TXN-01386,15/03/2024,C-0663,Electronics,12693,Chonburi
TXN-01387,16/10/2024,C-0470,Home & Living,48443,Khon Kaen
TXN-01388,11/06/2024,C-0088,Fashion,4515,Khon Kaen
TXN-01389,29/09/2024,C-0011,Sports,33765,Bangkok
TXN-01390,01/03/2024,C-0481,Sports,24903.5,Phuket
TXN-01391,15/03/2024,C-0137,Fashion,13457,Chiang Mai
TXN-01392,12/06/2024,C-0893,Electronics,36020,Bangkok
TXN-01393,30/07/2024,C-0332,Electronics,12908,Bangkok
TXN-01394,04/06/2024,C-0998,Fashion,46563,Chonburi
TXN-01395,22/11/2024,C-0710,Fashion,12833,Phuket
TXN-01396,20/05/2024,C-0408,Beauty,21563,Bangkok
TXN-01397,06/04/2024,C-0704,Electronics,15423,Khon Kaen
TXN-01398,04/04/2024,C-0218,Sports,42134,Phuket
TXN-01399,09/11/2024,C-0731,Beauty,19945,Phuket
TXN-01400,06/11/2024,C-0393,Beauty,33704,Khon Kaen
TXN-01401,28/04/2024,C-0726,Beauty,14803,Chonburi
TXN-01402,28/04/2024,C-0434,Home & Living,23094,Chonburi
TXN-01403,02/07/2024,C-0754,Home & Living,35270,Phuket
TXN-01404,01/09/2024,C-0612,Electronics,24903.5,Phuket
TXN-01405,05/11/2024,C-0263,Sports,45295,Chiang Mai
TXN-01406,28/11/2024,C-0075,Fashion,49933,Khon Kaen
TXN-01407,17/07/2024,C-0098,Beauty,4538,Chiang Mai
TXN-01408,11/03/2024,C-0571,Beauty,23059,Chonburi
TXN-01409,25/04/2024,C-0061,Home & Living,4458,Bangkok
TXN-01410,08/01/2024,C-0054,Sports,28686,Bangkok
TXN-01411,30/07/2024,C-0341,Beauty,47430,Bangkok
TXN-01412,09/12/2024,C-0954,Sports,49276,Chiang Mai
TXN-01413,14/04/2024,C-0241,Electronics,21366,Chiang Mai
TXN-01414,12/08/2024,C-0483,Electronics,24189,Chonburi
TXN-01415,07/09/2024,C-0931,Home & Living,40182,Bangkok
TXN-01416,22/08/2024,C-0363,Home & Living,4817,Chonburi
TXN-01417,06/08/2024,C-0621,Sports,48154,Phuket
TXN-01418,22/01/2024,C-0962,Electronics,30042,Phuket
TXN-01419,13/07/2024,C-0687,Home & Living,31986,Phuket
TXN-01420,20/07/2024,C-0991,Fashion,20176,Bangkok
TXN-01421,19/10/2024,C-0822,Electronics,21043,Bangkok
TXN-01422,25/09/2024,C-0613,Home & Living,49322,Bangkok
TXN-01423,26/12/2024,C-0727,Home & Living,38984,Bangkok
TXN-01424,23/09/2024,C-0767,Home & Living,45776,Bangkok
TXN-01425,21/08/2024,C-0830,Home & Living,30970,Khon Kaen
TXN-01426,22/01/2024,C-0047,Sports,21757,Chiang Mai
TXN-01427,05/05/2024,C-0006,Fashion,26926,Bangkok
TXN-01428,21/07/2024,C-0260,Beauty,30934,Bangkok
TXN-01429,21/01/2024,C-0517,Fashion,9811,Bangkok
TXN-01430,21/09/2024,C-0635,Electronics,25768,Bangkok
TXN-01431,26/01/2024,C-0391,Sports,2104,Phuket
TXN-01432,13/08/2024,C-0310,Electronics,21256,Chiang Mai
TXN-01433,04/06/2024,C-0405,Beauty,41931,Chiang Mai
TXN-01434,26/05/2024,C-0688,Beauty,24467,Phuket
TXN-01435,04/08/2024,C-0380,Home & Living,24903.5,Bangkok
TXN-01436,28/01/2024,C-0136,Electronics,43869,Bangkok
TXN-01437,13/03/2024,C-0992,Beauty,10398,Bangkok
TXN-01438,26/11/2024,C-0914,Home & Living,12552,Khon Kaen
TXN-01439,13/09/2024,C-0573,Electronics,1574,Bangkok
TXN-01440,26/10/2024,C-0043,Sports,10323,Phuket
TXN-01441,22/12/2024,C-0595,Beauty,13460,Khon Kaen
TXN-01442,20/07/2024,C-0184,Electronics,26205,Bangkok
TXN-01443,18/08/2024,C-0267,Sports,36500,Bangkok
TXN-01444,20/08/2024,C-0174,Beauty,12948,Bangkok
TXN-01445,30/12/2024,C-0516,Beauty,47930,Chonburi
TXN-01446,20/08/2024,C-0505,Sports,29015,Chiang Mai
TXN-01447,14/06/2024,C-0953,Electronics,10974,Bangkok
TXN-01448,30/12/2024,C-0348,Electronics,44133,Bangkok
TXN-01449,04/03/2024,C-0899,Electronics,7447,Phuket
TXN-01450,27/12/2024,C-0480,Beauty,21686,Chiang Mai
TXN-01451,04/07/2024,C-0136,Home & Living,40333,Chiang Mai
TXN-01452,28/12/2024,C-0092,Home & Living,15910,Bangkok
TXN-01453,18/09/2024,C-0325,Sports,32889,Khon Kaen
TXN-01454,22/03/2024,C-0728,Beauty,27785,Chiang Mai
TXN-01455,13/07/2024,C-0544,Beauty,20685,Phuket
TXN-01456,28/03/2024,C-0444,Beauty,22689,Khon Kaen
TXN-01457,16/10/2024,C-0146,Electronics,45330,Chonburi
TXN-01458,17/03/2024,C-0267,Sports,40583,Bangkok
TXN-01459,15/03/2024,C-0120,Fashion,8982,Bangkok
TXN-01460,30/12/2024,C-0321,Electronics,22854,Bangkok
TXN-01461,06/06/2024,C-0046,Home & Living,45622,Bangkok
TXN-01462,16/08/2024,C-0131,Beauty,24719,Phuket
TXN-01463,02/04/2024,C-0512,Electronics,31532,Phuket
TXN-01464,08/03/2024,C-0893,Home & Living,29799,Phuket
TXN-01465,02/01/2024,C-0997,Sports,16629,Bangkok
TXN-01466,09/05/2024,C-0855,Electronics,21877,Chonburi
TXN-01467,11/09/2024,C-0288,Electronics,20982,Chiang Mai
TXN-01468,05/10/2024,C-0766,Home & Living,31707,Chiang Mai
TXN-01469,07/11/2024,C-0370,Home & Living,36872,Chiang Mai
TXN-01470,01/05/2024,C-0949,Beauty,22196,Bangkok
TXN-01471,03/12/2024,C-0441,Fashion,8831,Phuket
TXN-01472,28/07/2024,C-0290,Sports,41963,Phuket
TXN-01473,03/11/2024,C-0925,Fashion,15502,Chonburi
TXN-01474,05/05/2024,C-0898,Fashion,40436,Khon Kaen
TXN-01475,22/05/2024,C-0270,Beauty,16824,Phuket
TXN-01476,12/10/2024,C-0628,Electronics,31285,Chonburi
TXN-01477,16/04/2024,C-0850,Fashion,21042,Chonburi
TXN-01478,16/03/2024,C-0780,Beauty,6764,Bangkok
TXN-01479,27/06/2024,C-0949,Home & Living,10222,Chiang Mai
TXN-01480,17/01/2024,C-0271,Beauty,5828,Khon Kaen
TXN-01481,04/11/2024,C-0530,Home & Living,30822,Chonburi
TXN-01482,14/02/2024,C-0321,Electronics,48198,Phuket
TXN-01483,01/08/2024,C-0447,Fashion,29957,Bangkok
TXN-01484,23/03/2024,C-0915,Fashion,13160,Phuket
TXN-01485,08/11/2024,C-0169,Electronics,18601,Chiang Mai
TXN-01486,24/12/2024,C-0324,Electronics,24340,Khon Kaen
TXN-01487,14/10/2024,C-0755,Fashion,4368,Bangkok
TXN-01488,21/08/2024,C-0504,Beauty,15136,Chonburi
TXN-01489,03/07/2024,C-0783,Electronics,21944,Khon Kaen
TXN-01490,17/02/2024,C-0973,Sports,41175,Chiang Mai
TXN-01491,14/06/2024,C-0155,Sports,10076,Phuket
TXN-01492,13/07/2024,C-0570,Home & Living,21473,Phuket
TXN-01493,06/08/2024,C-0874,Fashion,21089,Phuket
TXN-01494,03/02/2024,C-0946,Electronics,35647,Bangkok
TXN-01495,09/03/2024,C-0674,Fashion,42825,Bangkok
TXN-01496,20/05/2024,C-0652,Beauty,39663,Khon Kaen
TXN-01497,30/07/2024,C-0818,Sports,19873,Khon Kaen
TXN-01498,22/12/2024,C-0451,Beauty,48701,Bangkok
TXN-01499,30/01/2024,C-0055,Home & Living,34808,Chonburi
TXN-01500,18/11/2024,C-0194,Home & Living,19011,Chiang Mai
TXN-01501,14/02/2024,C-0153,Sports,25142,Bangkok
TXN-01502,18/12/2024,C-0056,Fashion,1215,Chiang Mai
TXN-01503,27/12/2024,C-0236,Electronics,13885,Bangkok
TXN-01504,07/11/2024,C-0188,Fashion,2156,Chiang Mai
TXN-01505,12/05/2024,C-0037,Unknown,42704,Bangkok
TXN-01506,15/11/2024,C-0482,Home & Living,5658,Chonburi
TXN-01507,07/03/2024,C-0267,Sports,10174,Bangkok
TXN-01508,11/09/2024,C-0168,Home & Living,25536,Phuket
TXN-01509,19/11/2024,C-0723,Sports,39418,Bangkok
TXN-01510,02/04/2024,C-0479,Beauty,21084,Chonburi
TXN-01511,29/04/2024,C-0447,Beauty,18427,Chonburi
TXN-01512,09/04/2024,C-0119,Sports,13461,Chiang Mai
TXN-01513,13/01/2024,C-0917,Beauty,30209,Chonburi
TXN-01514,01/03/2024,C-0950,Electronics,38935,Chonburi
TXN-01515,16/04/2024,C-0507,Beauty,1611,Chonburi
TXN-01516,31/07/2024,C-0042,Beauty,21899,Phuket
TXN-01517,19/06/2024,C-0453,Fashion,24671,Bangkok
TXN-01518,22/11/2024,C-0366,Sports,47718,Chiang Mai
TXN-01519,23/11/2024,C-0727,Sports,2168,Chonburi
TXN-01520,24/05/2024,C-0575,Beauty,42857,Chonburi
TXN-01521,04/02/2024,C-0497,Electronics,12165,Phuket
TXN-01522,16/09/2024,C-0469,Electronics,2763,Bangkok
TXN-01523,04/01/2024,C-0505,Electronics,21734,Chonburi
TXN-01524,19/06/2024,C-0116,Sports,37759,Chonburi
TXN-01525,18/10/2024,C-0867,Electronics,34035,Chonburi
TXN-01526,15/01/2024,C-0738,Home & Living,47507,Bangkok
TXN-01527,09/04/2024,C-0888,Sports,33050,Chonburi
TXN-01528,22/06/2024,C-0152,Beauty,4949,Chonburi
TXN-01529,02/09/2024,C-0127,Electronics,7201,Bangkok
TXN-01530,19/01/2024,C-0358,Home & Living,47283,Chonburi
TXN-01531,03/09/2024,C-0096,Fashion,49957,Phuket
TXN-01532,23/08/2024,C-0209,Home & Living,23901,Chonburi
TXN-01533,01/10/2024,C-0890,Sports,27542,Chonburi
TXN-01534,24/08/2024,C-0291,Electronics,5059,Chiang Mai
TXN-01535,30/07/2024,C-0185,Sports,36224,Chiang Mai
TXN-01536,29/01/2024,C-0855,Sports,27786,Phuket
TXN-01537,02/06/2024,C-0173,Home & Living,26451,Chonburi
TXN-01538,13/12/2024,C-0768,Fashion,36420,Phuket
TXN-01539,01/10/2024,C-0521,Electronics,14082,Phuket
TXN-01540,22/10/2024,C-0843,Home & Living,8052,Bangkok
TXN-01541,30/06/2024,C-0280,Fashion,17588,Chonburi
TXN-01542,17/03/2024,C-0577,Beauty,4203,Bangkok
TXN-01543,16/01/2024,C-0913,Electronics,37048,Chonburi
TXN-01544,11/07/2024,C-0680,Home & Living,42633,Khon Kaen
TXN-01545,25/03/2024,C-0600,Fashion,15279,Phuket
TXN-01546,18/07/2024,C-0218,Electronics,3264,Bangkok
TXN-01547,29/02/2024,C-0598,Beauty,15747,Chonburi
TXN-01548,06/06/2024,C-0995,Beauty,9522,Chiang Mai
TXN-01549,10/06/2024,C-0005,Beauty,21664,Chonburi
TXN-01550,19/05/2024,C-0539,Electronics,42071,Bangkok
TXN-01551,11/09/2024,C-0786,Home & Living,1761,Phuket
TXN-01552,09/07/2024,C-0585,Sports,19481,Chonburi
TXN-01553,03/06/2024,C-0185,Fashion,44385,Chonburi
TXN-01554,03/06/2024,C-0427,Electronics,27693,Chonburi
TXN-01555,10/07/2024,C-0943,Home & Living,3129,Khon Kaen
TXN-01556,13/04/2024,C-0079,Home & Living,2859,Phuket
TXN-01557,15/08/2024,C-0253,Home & Living,38690,Khon Kaen
TXN-01558,04/09/2024,C-0787,Home & Living,23397,Chiang Mai
TXN-01559,19/03/2024,C-0511,Electronics,38614,Phuket
TXN-01560,04/09/2024,C-0694,Home & Living,33867,Khon Kaen
TXN-01561,25/09/2024,C-0097,Sports,11259,Chonburi
TXN-01562,16/06/2024,C-0909,Sports,10478,Phuket
TXN-01563,20/02/2024,C-0337,Home & Living,41635,Bangkok
TXN-01564,21/09/2024,C-0027,Electronics,18942,Bangkok
TXN-01565,08/03/2024,C-0292,Beauty,25030,Chonburi
TXN-01566,19/01/2024,C-0698,Fashion,10976,Phuket
TXN-01567,31/12/2024,C-0697,Electronics,49925,Bangkok
TXN-01568,29/02/2024,C-0125,Beauty,22420,Bangkok
TXN-01569,23/01/2024,C-0404,Electronics,17561,Chonburi
TXN-01570,31/10/2024,C-0383,Beauty,43128,Bangkok
TXN-01571,19/06/2024,C-0605,Home & Living,2388,Phuket
TXN-01572,24/01/2024,C-0952,Sports,43190,Chiang Mai
TXN-01573,03/12/2024,C-0975,Beauty,27087,Phuket
TXN-01574,12/01/2024,C-0109,Sports,7885,Bangkok
TXN-01575,08/06/2024,C-0858,Home & Living,7494,Chiang Mai
TXN-01576,17/04/2024,C-0332,Beauty,13973,Chiang Mai
TXN-01577,08/04/2024,C-0158,Home & Living,37869,Bangkok
TXN-01578,29/09/2024,C-0030,Electronics,20069,Bangkok
TXN-01579,13/08/2024,C-0084,Home & Living,44684,Chiang Mai
TXN-01580,19/05/2024,C-0472,Electronics,39379,Phuket
TXN-01581,20/05/2024,C-0851,Beauty,24154,Khon Kaen
TXN-01582,14/11/2024,C-0725,Home & Living,42956,Chonburi
TXN-01583,22/02/2024,C-0676,Electronics,37648,Phuket
TXN-01584,28/06/2024,C-0492,Fashion,17036,Khon Kaen
TXN-01585,18/05/2024,C-0465,Fashion,2060,Phuket
TXN-01586,26/12/2024,C-0644,Home & Living,14683,Chonburi
TXN-01587,20/10/2024,C-0979,Fashion,22384,Khon Kaen
TXN-01588,06/02/2024,C-0276,Home & Living,47682,Bangkok
TXN-01589,22/06/2024,C-0609,Home & Living,21953,Chonburi
TXN-01590,26/01/2024,C-0674,Unknown,26108,Bangkok
TXN-01591,29/08/2024,C-0006,Home & Living,11330,Khon Kaen
TXN-01592,26/01/2024,C-0338,Electronics,31968,Phuket
TXN-01593,28/01/2024,C-0994,Home & Living,19200,Phuket
TXN-01594,19/07/2024,C-0045,Unknown,44214,Phuket
TXN-01595,01/11/2024,C-0672,Electronics,16786,Bangkok
TXN-01596,18/11/2024,C-0638,Fashion,7529,Chonburi
TXN-01597,24/12/2024,C-0974,Home & Living,2544,Bangkok
TXN-01598,01/07/2024,C-0464,Sports,1234,Bangkok
TXN-01599,11/04/2024,C-0333,Sports,500,Bangkok
TXN-01600,09/12/2024,C-0971,Electronics,25496,Chiang Mai
TXN-01601,10/02/2024,C-0750,Fashion,10952,Phuket
TXN-01602,26/08/2024,C-0752,Fashion,24620,Chonburi
TXN-01603,17/02/2024,C-0929,Electronics,13003,Chonburi
TXN-01604,23/12/2024,C-0981,Electronics,49117,Bangkok
TXN-01605,21/08/2024,C-0817,Home & Living,5487,Bangkok
TXN-01606,25/11/2024,C-0583,Beauty,43336,Bangkok
TXN-01607,26/08/2024,C-0133,Electronics,2793,Phuket
TXN-01608,24/04/2024,C-0217,Home & Living,20295,Phuket
TXN-01609,11/11/2024,C-0884,Fashion,30445,Bangkok
TXN-01610,05/07/2024,C-0050,Home & Living,13912,Chonburi
TXN-01611,24/12/2024,C-0821,Fashion,42227,Bangkok
TXN-01612,18/06/2024,C-0660,Fashion,45184,Phuket
TXN-01613,15/06/2024,C-0290,Beauty,31728,Phuket
TXN-01614,16/01/2024,C-0331,Home & Living,7878,Bangkok
TXN-01615,27/02/2024,C-0818,Home & Living,15888,Chonburi
TXN-01616,24/08/2024,C-0057,Beauty,38496,Chiang Mai
TXN-01617,24/05/2024,C-0762,Beauty,18400,Phuket
TXN-01618,05/11/2024,C-0073,Beauty,46563,Bangkok
TXN-01619,17/09/2024,C-0561,Sports,4647,Chonburi
TXN-01620,31/12/2024,C-0975,Home & Living,10546,Bangkok
TXN-01621,15/06/2024,C-0617,Home & Living,26553,Bangkok
TXN-01622,06/02/2024,C-0391,Beauty,2459,Bangkok
TXN-01623,29/09/2024,C-0095,Beauty,28843,Chiang Mai
TXN-01624,29/10/2024,C-0409,Sports,27528,Khon Kaen
TXN-01625,13/11/2024,C-0262,Beauty,1369,Bangkok
TXN-01626,22/03/2024,C-0183,Fashion,3385,Phuket
TXN-01627,15/07/2024,C-0246,Home & Living,18904,Chiang Mai
TXN-01628,16/04/2024,C-0989,Sports,47611,Bangkok
TXN-01629,29/10/2024,C-0790,Fashion,18016,Chiang Mai
TXN-01630,10/08/2024,C-0887,Sports,18323,Phuket
TXN-01631,24/06/2024,C-0409,Electronics,12825,Khon Kaen
TXN-01632,30/04/2024,C-0092,Beauty,29859,Phuket
TXN-01633,08/12/2024,C-0022,Electronics,43110,Bangkok
TXN-01634,30/12/2024,C-0873,Sports,37410,Chonburi
TXN-01635,06/09/2024,C-0214,Electronics,29030,Bangkok
TXN-01636,01/11/2024,C-0167,Home & Living,46568,Chiang Mai
TXN-01637,11/10/2024,C-0398,Electronics,15672,Chonburi
TXN-01638,15/08/2024,C-0799,Electronics,49162,Khon Kaen
TXN-01639,26/07/2024,C-0413,Sports,24357,Chonburi
TXN-01640,25/02/2024,C-0292,Home & Living,24571,Bangkok
TXN-01641,01/11/2024,C-0663,Electronics,31464,Phuket
TXN-01642,13/07/2024,C-0771,Sports,24962,Phuket
TXN-01643,26/11/2024,C-0978,Electronics,24831,Khon Kaen
TXN-01644,16/02/2024,C-0670,Sports,35939,Chonburi
TXN-01645,12/03/2024,C-0158,Beauty,48681,Chonburi
TXN-01646,21/11/2024,C-0124,Fashion,27173,Phuket
TXN-01647,16/03/2024,C-0306,Home & Living,26831,Chonburi
TXN-01648,19/08/2024,C-0503,Electronics,23269,Bangkok
TXN-01649,18/07/2024,C-0821,Sports,10175,Bangkok
TXN-01650,16/08/2024,C-0443,Electronics,49760,Phuket
TXN-01651,14/12/2024,C-0754,Fashion,44783,Chiang Mai
TXN-01652,02/06/2024,C-0826,Electronics,24114,Khon Kaen
TXN-01653,13/12/2024,C-0944,Fashion,6165,Bangkok
TXN-01654,10/08/2024,C-0318,Beauty,9520,Bangkok
TXN-01655,25/06/2024,C-0926,Sports,24005,Phuket
TXN-01656,25/10/2024,C-0702,Electronics,30041,Bangkok
TXN-01657,18/09/2024,C-0618,Home & Living,45086,Chonburi
TXN-01658,06/03/2024,C-0135,Fashion,3302,Bangkok
TXN-01659,01/02/2024,C-0368,Sports,41464,Bangkok
TXN-01660,08/10/2024,C-0682,Sports,22890,Chiang Mai
TXN-01661,01/01/2024,C-0099,Sports,49310,Bangkok
TXN-01662,02/07/2024,C-0853,Fashion,38097,Chiang Mai
TXN-01663,24/05/2024,C-0377,Fashion,13988,Bangkok
TXN-01664,30/04/2024,C-0525,Fashion,26475,Phuket
TXN-01665,29/10/2024,C-0205,Sports,27958,Khon Kaen
TXN-01666,11/06/2024,C-0502,Beauty,33358,Chiang Mai
TXN-01667,26/07/2024,C-0457,Electronics,34550,Chiang Mai
TXN-01668,06/10/2024,C-0907,Beauty,764,Khon Kaen
TXN-01669,29/03/2024,C-0398,Home & Living,36574,Chonburi
TXN-01670,06/04/2024,C-0488,Electronics,11293,Bangkok
